U_ppm,Ta_ppm,Pt_ppb,Pd_ppb,X,Y
9.907265,1.899598,0.0,0.0,77.194444,14.295045
8.677153,1.629672,0.0,0.0,77.212963,14.295045
8.74511,2.393745,0.0,0.0,77.231481,14.295045
9.280423,1.683305,0.0,0.0,77.25,14.295045
7.652674,1.593789,0.0,0.0,77.009259,14.313063
5.673805,1.448176,0.0,0.0,77.027778,14.313063
5.274948,1.109531,0.0,0.0,77.046296,14.313063
7.276853,1.949344,0.0,0.0,77.064815,14.313063
8.479319,2.503071,0.0,0.0,77.083333,14.313063
21.032487,2.074391,0.0,0.0,77.101852,14.313063
8.63533,1.21118,0.0,0.0,77.12037,14.313063
8.716439,1.25059,0.0,0.0,77.138889,14.313063
5.839842,0.912832,0.0,0.0,77.157407,14.313063
5.934644,1.383022,0.0,0.0,77.175926,14.313063
8.197029,2.026686,0.0,0.0,77.194444,14.313063
6.162563,1.436734,0.0,0.0,77.212963,14.313063
9.131981,2.35358,0.0,0.0,77.231481,14.313063
10.649894,2.785843,0.0,0.0,77.25,14.313063
7.020928,1.272917,0.0,0.0,77.009259,14.331081
4.685652,0.994553,0.0,0.0,77.027778,14.331081
5.517669,1.411402,0.0,0.0,77.046296,14.331081
6.772339,1.760532,0.0,0.0,77.064815,14.331081
1.519,0.697,0.4,0.0,77.352421,14.777174
1.849,0.748,0.5,0.0,77.371043,14.777174
2.345,0.731,0.5,0.0,77.389665,14.777174
2.204,0.718,0.3,0.0,77.408287,14.777174
3.245,0.904,0.6,0.0,77.426909,14.777174
1.726,0.414,0.15,0.0,77.445531,14.777174
5.556,1.63,0.6,0.0,77.464153,14.777174
1.841,0.409,1.1,0.0,77.482775,14.777174
2.019,0.545,1.4,0.0,77.5,14.79529
1.072,0.252,0.15,0.0,77.259311,14.79529
1.078,0.437,0.6,0.0,77.277933,14.79529
2.714,0.546,0.4,0.0,77.296555,14.79529
2.583,0.635,0.4,0.0,77.315177,14.79529
1.525,0.812,0.3,0.0,77.333799,14.79529
1.419,0.64,0.5,0.0,77.352421,14.79529
2.202,1.05,0.0,0.0,77.371043,14.79529
2.693,0.381,0.0,0.0,77.389665,14.79529
5.743,0.89,0.0,0.0,77.408287,14.79529
5.166,1.371,0.0,0.0,77.426909,14.79529
3.198,0.394,0.0,0.0,77.445531,14.79529
2.712,0.735,0.0,0.0,77.464153,14.79529
2.2,0.435,0.0,0.0,77.482775,14.79529
5.075,1.14,0.0,0.0,77.5,14.813406
1.523,0.653,0.0,0.0,77.389665,14.726449
2.995,0.873,0.0,0.0,77.408287,14.726449
1.751,0.576,0.0,0.0,77.426909,14.726449
2.878,0.627,0.0,0.0,77.445531,14.726449
1.923,0.579,0.0,0.0,77.464153,14.726449
2.356,0.675,0.0,0.0,77.482775,14.726449
1.997,0.505,0.0,0.0,77.5,14.726449
1.512,0.574,0.0,0.0,77.259311,14.744565
1.112,0.5,0.0,0.0,77.277933,14.744565
2.006,0.383,0.0,0.0,77.296555,14.744565
2.323,0.495,0.0,0.0,77.315177,14.744565
1.999,0.614,0.0,0.0,77.333799,14.744565
2.041,0.612,0.0,0.0,77.352421,14.744565
2.318,0.697,0.0,0.0,77.371043,14.744565
3.141,0.768,0.0,0.0,77.389665,14.744565
4.452,0.84,0.0,0.0,77.408287,14.744565
3.49,0.903,0.0,0.0,77.426909,14.744565
1.58,0.442,0.0,0.0,77.445531,14.744565
2.17,0.519,0.0,0.0,77.464153,14.744565
2.582,0.558,0.0,0.0,77.482775,14.744565
1.939,0.501,0.0,0.0,77.5,14.744565
5.112,1.595,0.0,0.0,77.259311,14.259009
3.435,1.527,0.0,0.0,77.277933,14.259009
4.817,1.265,0.0,0.0,77.296555,14.259009
1.173,0.996,0.0,0.0,77.083333,14.777174
1.642,0.863,0.0,0.0,77.101852,14.777174
1.598,0.634,0.0,0.0,77.12037,14.777174
1.389,0.592,0.0,0.0,77.138889,14.777174
1.638,0.664,0.0,0.0,77.157407,14.777174
1.776,0.686,0.0,0.0,77.175926,14.777174
2.167,0.679,0.0,0.0,77.064815,14.831522
2.15,0.527,0.0,0.0,77.083333,14.831522
1.852,0.557,0.0,0.0,77.101852,14.831522
2.254,0.56,0.0,0.0,77.12037,14.831522
1.433,0.656,0.0,0.0,77.138889,14.831522
1.31,0.637,0.0,0.0,77.157407,14.831522
2.553,1.175,0.0,0.0,77.175926,14.831522
2.308,0.851,0.0,0.0,77.194444,14.831522
2.07,0.752,0.0,0.0,77.212963,14.831522
1.893,0.776,0.0,0.0,77.231481,14.831522
1.818,0.541,0.0,0.0,77.25,14.831522
2.146,0.53,0.0,0.0,77.009259,14.849638
1.636,0.476,0.0,0.0,77.027778,14.849638
4.254,0.731,0.0,0.0,77.046296,14.849638
2.3,0.539,0.0,0.0,77.064815,14.849638
2.861,0.874,0.0,0.0,77.083333,14.849638
1.725,0.617,0.0,0.0,77.101852,14.849638
1.433,0.751,0.0,0.0,77.12037,14.849638
8.239369,1.691521,0.0,0.0,77.083333,14.331081
5.410134,1.444872,0.0,0.0,77.101852,14.331081
5.687764,0.909455,0.0,0.0,77.12037,14.331081
4.816842,0.852853,0.0,0.0,77.138889,14.331081
5.036217,0.902331,0.0,0.0,77.157407,14.331081
6.726888,1.296489,0.0,0.0,77.175926,14.331081
8.084846,1.075154,0.0,0.0,77.194444,14.331081
7.593003,1.465334,0.0,0.0,77.212963,14.331081
9.861277,1.916415,0.0,0.0,77.231481,14.331081
7.089794,1.108587,0.0,0.0,77.25,14.331081
5.352896,0.858906,0.0,0.0,77.009259,14.349099
4.853072,0.802352,0.0,0.0,77.027778,14.349099
6.221256,1.117899,0.0,0.0,77.046296,14.349099
12.642381,2.751777,0.0,0.0,77.064815,14.349099
7.386285,1.291995,0.0,0.0,77.083333,14.349099
5.654161,1.680887,0.0,0.0,77.101852,14.349099
4.204026,0.970697,0.0,0.0,77.12037,14.349099
15.026143,1.589812,0.0,0.0,77.138889,14.349099
4.774056,0.965164,0.0,0.0,77.157407,14.349099
5.475576,1.21244,0.0,0.0,77.175926,14.349099
6.768815,1.333106,0.0,0.0,77.194444,14.349099
5.553355,1.253686,0.0,0.0,77.212963,14.349099
2.523,0.732,0.0,0.0,77.259311,14.813406
5.075,1.119,0.0,0.0,77.277933,14.813406
3.103,0.549,0.0,0.0,77.296555,14.813406
4.335,0.797,0.0,0.0,77.315177,14.813406
2.89,0.749,0.0,0.0,77.333799,14.813406
4.2,1.31,0.0,0.0,77.352421,14.813406
2.721,0.545,0.0,0.0,77.371043,14.813406
4.516,0.767,0.0,0.0,77.389665,14.813406
6.091,0.825,0.0,0.0,77.408287,14.813406
6.477,1.187,0.0,0.0,77.426909,14.813406
3.51,0.448,0.0,0.0,77.445531,14.813406
2.98,0.494,0.0,0.0,77.464153,14.813406
3.05644,0.555,0.0,0.0,77.482775,14.813406
2.86552,1.04,0.0,0.0,77.5,14.831522
3.7,0.731,0.0,0.0,77.259311,14.831522
4.305,1.216,0.0,0.0,77.277933,14.831522
3.315,0.913,0.0,0.0,77.296555,14.831522
3.911,1.463,0.0,0.0,77.315177,14.831522
3.603,1.02,0.0,0.0,77.333799,14.831522
0.25,0.955,0.0,0.0,77.352421,14.831522
2.50776,0.421,0.0,0.0,77.371043,14.831522
0.726,0.926,0.0,0.0,77.389665,14.831522
3.084,1.523,0.0,0.0,77.408287,14.831522
3.942,1.258,0.0,0.0,77.315177,14.259009
3.399,1.203,0.0,0.0,77.333799,14.259009
5.621,1.262,0.0,0.0,77.352421,14.259009
2.592,0.969,0.0,0.0,77.371043,14.259009
2.027,0.772,0.0,0.0,77.389665,14.259009
1.214,0.51,0.0,0.0,77.408287,14.259009
1.231,0.537,0.0,0.0,77.426909,14.259009
2.448,0.842,0.0,0.0,77.445531,14.259009
2.99,0.848,0.0,0.0,77.464153,14.259009
3.948,1.233,0.0,0.0,77.482775,14.259009
3.479,1.612,0.0,0.0,77.5,14.259009
5.295,1.495,0.0,0.0,77.259311,14.277027
5.563,1.32,0.0,0.0,77.277933,14.277027
7.986,1.52,0.0,0.0,77.296555,14.277027
5.155,1.038,0.0,0.0,77.315177,14.277027
2.987,0.91,0.0,0.0,77.333799,14.277027
4.046,1.308,0.0,0.0,77.352421,14.277027
3.585,1.062,0.0,0.0,77.371043,14.277027
2.059,0.693,0.0,0.0,77.389665,14.277027
2.029,0.769,0.0,0.0,77.408287,14.277027
2.046,0.7,0.0,0.0,77.426909,14.277027
3.586,0.778,0.0,0.0,77.445531,14.277027
10.566,2.803,0.0,0.0,77.464153,14.277027
3.444,1.129,0.0,0.0,77.482775,14.277027
3.293,0.882,0.0,0.0,77.138889,14.849638
1.62,0.888,0.0,0.0,77.157407,14.849638
1.582,0.973,0.0,0.0,77.175926,14.849638
1.786,0.958,0.0,0.0,77.194444,14.849638
1.798,1.116,0.0,0.0,77.212963,14.849638
1.866,0.819,0.0,0.0,77.231481,14.849638
1.494,0.632,0.0,0.0,77.25,14.849638
7.274,0.639,0.0,0.0,77.009259,14.867754
2.468,0.886,0.0,0.0,77.027778,14.867754
24.898001,0.556,0.0,0.0,77.046296,14.867754
14.559,0.661,0.0,0.0,77.064815,14.867754
2.082,0.717,0.0,0.0,77.083333,14.867754
1.973,0.635,0.0,0.0,77.101852,14.867754
2.844,1.199,0.0,0.0,77.12037,14.867754
1.946,1.033,0.0,0.0,77.138889,14.867754
2.615,1.236,0.0,0.0,77.157407,14.867754
1.938,1.085,0.0,0.0,77.175926,14.867754
2.018,1.612,0.0,0.0,77.194444,14.867754
1.704,1.287,0.0,0.0,77.212963,14.867754
1.825,1.197,0.0,0.0,77.231481,14.867754
1.977,1.221,0.0,0.0,77.25,14.867754
1.258,0.514,0.0,0.0,77.009259,14.88587
2.765,0.844,0.0,0.0,77.027778,14.88587
4.323,0.869,0.0,0.0,77.046296,14.88587
6.955116,1.316034,0.0,0.0,77.231481,14.349099
5.194607,1.265021,0.0,0.0,77.25,14.349099
6.250158,1.140023,0.0,0.0,77.009259,14.367117
5.920409,1.21398,0.0,0.0,77.027778,14.367117
8.314765,1.775169,0.0,0.0,77.046296,14.367117
5.66687,0.743908,0.0,0.0,77.064815,14.045045
6.036389,1.244786,0.0,0.0,77.083333,14.045045
7.795184,1.085089,0.0,0.0,77.101852,14.045045
8.069692,0.846202,0.0,0.0,77.12037,14.045045
9.564183,1.296947,0.0,0.0,77.138889,14.045045
6.381935,1.391917,0.0,0.0,77.157407,14.045045
4.464447,1.928529,0.0,0.0,77.175926,14.045045
7.876217,3.001769,0.0,0.0,77.194444,14.045045
7.750158,2.012951,0.0,0.0,77.212963,14.045045
7.798621,1.725767,0.0,0.0,77.231481,14.045045
9.652581,2.128721,0.0,0.0,77.25,14.045045
6.587582,0.751117,0.0,0.0,77.009259,14.063063
5.822375,0.786339,0.0,0.0,77.027778,14.063063
5.195558,1.104588,0.0,0.0,77.046296,14.063063
6.99724,0.976532,0.0,0.0,77.064815,14.063063
6.137073,1.414411,0.0,0.0,77.083333,14.063063
7.206048,0.882499,0.0,0.0,77.101852,14.063063
8.911944,0.774948,0.0,0.0,77.12037,14.063063
7.733648,2.047351,0.0,0.0,77.138889,14.063063
0.25,0.855,0.0,0.0,77.426909,14.831522
0.25,0.682,0.0,0.0,77.445531,14.831522
0.25,0.515,0.0,0.0,77.464153,14.831522
0.25,0.537,0.0,0.0,77.482775,14.831522
1.73892,0.984,0.0,0.0,77.5,14.849638
0.737,0.842,0.0,0.0,77.259311,14.849638
0.25,0.932,0.0,0.0,77.277933,14.849638
1.568,1.372,0.0,0.0,77.296555,14.849638
2.53184,1.301,0.0,0.0,77.315177,14.849638
3.208,1.467,0.0,0.0,77.333799,14.849638
0.25,0.479,0.0,0.0,77.352421,14.849638
0.25,0.933,0.0,0.0,77.371043,14.849638
1.632,1.127,0.0,0.0,77.389665,14.849638
0.579,0.961,0.0,0.0,77.408287,14.849638
0.25,0.48,0.0,0.0,77.426909,14.849638
0.25,0.484,0.0,0.0,77.445531,14.849638
0.25,0.372,0.0,0.0,77.464153,14.849638
0.25,1.172,0.0,0.0,77.482775,14.849638
3.2164,0.678,0.0,0.0,77.5,14.867754
2.49056,1.084,0.0,0.0,77.259311,14.867754
0.25,0.512,0.0,0.0,77.277933,14.867754
0.25,1.174,0.0,0.0,77.296555,14.867754
0.25,1.143,0.0,0.0,77.315177,14.867754
2.643,0.931,0.0,0.0,77.426909,14.313063
3.656,1.266,0.0,0.0,77.445531,14.313063
5.936,1.726,0.0,0.0,77.464153,14.313063
3.138,1.025,0.0,0.0,77.482775,14.313063
5.554,1.762,0.0,0.0,77.5,14.313063
7.958,1.022,0.0,0.0,77.259311,14.331081
7.11,1.193,0.0,0.0,77.277933,14.331081
3.19,0.726,0.0,0.0,77.296555,14.331081
2.62,0.696,0.0,0.0,77.315177,14.331081
3.867,1.164,0.0,0.0,77.333799,14.331081
4.078,1.191,0.0,0.0,77.352421,14.331081
2.998,1.457,0.0,0.0,77.371043,14.331081
3.443,0.888,0.0,0.0,77.389665,14.331081
3.303,1.144,0.0,0.0,77.408287,14.331081
4.91,1.698,0.0,0.0,77.426909,14.331081
5.862,1.897,0.0,0.0,77.445531,14.331081
7.964,2.454,0.0,0.0,77.464153,14.331081
3.081,0.979,0.0,0.0,77.482775,14.331081
4.153,0.895,0.0,0.0,77.5,14.331081
7.328,1.635,0.0,0.0,77.259311,14.349099
7.765,1.201,0.0,0.0,77.277933,14.349099
2.659,0.905,0.0,0.0,77.296555,14.349099
2.756,0.613,0.0,0.0,77.315177,14.349099
4.541,0.999,0.0,0.0,77.333799,14.349099
2.647,0.7,0.0,0.0,77.064815,14.88587
2.464,0.765,0.0,0.0,77.083333,14.88587
1.833,2.635,0.0,0.0,77.101852,14.88587
2.716,1.216,0.0,0.0,77.12037,14.88587
1.582,0.827,0.0,0.0,77.138889,14.88587
1.487,0.921,0.0,0.0,77.157407,14.88587
1.388,0.993,0.0,0.0,77.175926,14.88587
1.972,1.36,0.0,0.0,77.194444,14.88587
1.145,0.858,0.0,0.0,77.212963,14.88587
1.972,1.219,0.0,0.0,77.231481,14.88587
1.375,0.857,0.0,0.0,77.25,14.88587
2.097,0.779,0.0,0.0,77.009259,14.903985
1.866,0.829,0.0,0.0,77.027778,14.903985
3.712,0.669,0.0,0.0,77.046296,14.903985
1.685,0.774,0.0,0.0,77.064815,14.903985
0.991,0.625,0.0,0.0,77.083333,14.903985
0.885,0.601,0.0,0.0,77.101852,14.903985
1.228,0.721,0.0,0.0,77.12037,14.903985
2.265,1.189,0.0,0.0,77.138889,14.903985
2.122,0.939,0.0,0.0,77.157407,14.903985
1.579,0.963,0.0,0.0,77.175926,14.903985
1.694,0.947,0.0,0.0,77.194444,14.903985
1.519,0.989,0.0,0.0,77.212963,14.903985
1.612,0.933,0.0,0.0,77.231481,14.903985
7.417391,2.790941,0.0,0.0,77.157407,14.063063
9.146818,2.411997,0.0,0.0,77.064815,14.367117
8.141521,1.934789,0.0,0.0,77.083333,14.367117
10.294262,1.820276,0.0,0.0,77.101852,14.367117
6.20426,1.102259,0.0,0.0,77.12037,14.367117
13.669825,1.411962,0.0,0.0,77.138889,14.367117
4.781897,0.734308,0.0,0.0,77.157407,14.367117
7.142766,1.013844,0.0,0.0,77.175926,14.367117
6.419011,1.270691,0.0,0.0,77.194444,14.367117
4.919571,1.019095,0.0,0.0,77.212963,14.367117
5.371569,1.044088,0.0,0.0,77.231481,14.367117
5.918508,1.204113,0.0,0.0,77.25,14.367117
5.051669,1.000614,0.0,0.0,77.009259,14.385233
5.235556,0.624449,0.0,0.0,77.027778,14.385233
6.007116,1.14627,0.0,0.0,77.046296,14.385233
6.946287,2.845408,0.0,0.0,77.064815,14.385233
9.613733,2.525731,0.0,0.0,77.083333,14.385233
6.356383,1.562536,0.0,0.0,77.101852,14.385233
6.72733,0.677692,0.0,0.0,77.12037,14.385233
3.991268,0.753209,0.0,0.0,77.138889,14.385233
3.710365,0.543894,0.0,0.0,77.157407,14.385233
4.841648,0.956039,0.0,0.0,77.175926,14.385233
0.25,0.832,0.0,0.0,77.333799,14.867754
0.25,1.938,0.0,0.0,77.352421,14.867754
2.36672,0.861,0.0,0.0,77.371043,14.867754
3.80636,1.009,0.0,0.0,77.389665,14.867754
0.25,0.631,0.0,0.0,77.408287,14.867754
2.792,0.593,0.0,0.0,77.426909,14.867754
2.167,0.419,0.0,0.0,77.445531,14.867754
3.318,0.616,0.0,0.0,77.464153,14.867754
2.985,0.63,0.0,0.0,77.482775,14.867754
2.75,0.798,0.0,0.0,77.5,14.88587
2.468,0.961,0.0,0.0,77.259311,14.88587
2.993,0.956,0.0,0.0,77.277933,14.88587
2.358,1.111,0.0,0.0,77.296555,14.88587
2.365,0.824,0.0,0.0,77.315177,14.88587
3.579,0.857,0.0,0.0,77.333799,14.88587
4.165,1.178,0.0,0.0,77.352421,14.88587
1.45856,1.006,0.0,0.0,77.371043,14.88587
3.1218,0.857,0.0,0.0,77.389665,14.88587
1.90576,0.894,0.0,0.0,77.408287,14.88587
3.659,1.003,0.0,0.0,77.426909,14.88587
2.0253,0.552,0.0,0.0,77.445531,14.88587
1.3416,0.743,0.0,0.0,77.464153,14.88587
1.05694,0.908,0.0,0.0,77.482775,14.88587
1.635,0.861,0.0,0.0,77.25,14.903985
16.666,0.657,0.0,0.0,77.009259,14.922101
2.096,0.642,0.0,0.0,77.027778,14.922101
1.701,0.746,0.0,0.0,77.046296,14.922101
1.419,0.874,0.0,0.0,77.064815,14.922101
2.273,0.863,0.0,0.0,77.083333,14.922101
1.708,0.912,0.0,0.0,77.101852,14.922101
1.799,0.863,0.0,0.0,77.12037,14.922101
1.869,0.938,0.0,0.0,77.138889,14.922101
1.845,1.095,0.0,0.0,77.157407,14.922101
1.733,0.955,0.0,0.0,77.175926,14.922101
2.391,1.071,0.0,0.0,77.194444,14.922101
2.425,1.229,0.0,0.0,77.212963,14.922101
2.163,1.095,0.0,0.0,77.231481,14.922101
1.731,0.799,0.0,0.0,77.25,14.922101
2.448,0.925,0.0,0.0,77.009259,14.940217
2.768,0.965,0.0,0.0,77.027778,14.940217
1.422,0.781,0.0,0.0,77.046296,14.940217
1.806,0.843,0.0,0.0,77.064815,14.940217
2.629,1.105,0.0,0.0,77.083333,14.940217
1.638,0.862,0.0,0.0,77.101852,14.940217
1.858,0.96,0.0,0.0,77.12037,14.940217
2.151,0.958,0.0,0.0,77.138889,14.940217
1.985,0.915,0.0,0.0,77.157407,14.940217
2.598,0.582,0.0,0.0,77.212963,14.403153
5.885489,0.933748,0.0,0.0,77.194444,14.385233
20.98356,2.195964,0.0,0.0,77.212963,14.385233
5.097,0.822,0.0,0.0,77.231481,14.385233
7.173,1.14,0.0,0.0,77.25,14.385233
6.32714,1.028966,0.0,0.0,77.009259,14.403153
7.955599,1.01703,0.0,0.0,77.027778,14.403153
5.021294,1.555403,0.0,0.0,77.046296,14.403153
6.624421,2.567066,0.0,0.0,77.064815,14.403153
7.160606,2.284069,0.0,0.0,77.083333,14.403153
3.983114,0.970435,0.0,0.0,77.101852,14.403153
4.473429,0.520904,0.0,0.0,77.12037,14.403153
4.29336,0.719945,0.0,0.0,77.138889,14.403153
4.717202,1.274424,0.0,0.0,77.157407,14.403153
4.673391,0.8288,0.0,0.0,77.175926,14.403153
3.26,0.561,0.0,0.0,77.194444,14.403153
5.953,1.011,0.0,0.0,77.231481,14.403153
6.185,0.92,0.0,0.0,77.25,14.403153
4.26116,0.864223,0.0,0.0,77.009259,14.421169
5.998074,1.033148,0.0,0.0,77.027778,14.421169
4.917861,0.962803,0.0,0.0,77.046296,14.421169
3.404,1.171,0.0,0.0,77.064815,14.421169
3.472,1.006,0.0,0.0,77.083333,14.421169
2.502,0.635,0.0,0.0,77.5,14.903985
2.658,0.977,0.0,0.0,77.259311,14.903985
1.373,0.892,0.0,0.0,77.277933,14.903985
1.553,0.756,0.0,0.0,77.296555,14.903985
2.806,0.827,0.0,0.0,77.315177,14.903985
1.12832,0.97,0.0,0.0,77.333799,14.903985
0.69832,0.713,0.0,0.0,77.352421,14.903985
0.63382,0.538,0.0,0.0,77.371043,14.903985
0.94686,0.536,0.0,0.0,77.389665,14.903985
1.2126,0.39,0.0,0.0,77.408287,14.903985
0.99588,0.439,0.0,0.0,77.426909,14.903985
1.0535,0.468,0.0,0.0,77.445531,14.903985
0.66392,0.559,0.0,0.0,77.464153,14.903985
1.19712,0.569,0.0,0.0,77.482775,14.903985
1.30892,0.409,0.0,0.0,77.5,14.922101
2.4336,0.788,0.0,0.0,77.259311,14.922101
3.07008,0.894,0.0,0.0,77.277933,14.922101
2.484,0.707,0.0,0.0,77.296555,14.922101
1.45392,0.589,0.0,0.0,77.315177,14.922101
1.53036,0.747,0.0,0.0,77.333799,14.922101
1.3338,0.738,0.0,0.0,77.352421,14.922101
3.03732,1.179,0.0,0.0,77.371043,14.922101
1.11852,0.6,0.0,0.0,77.389665,14.922101
1.453,1.056,0.0,0.0,77.175926,14.940217
2.304,0.909,0.0,0.0,77.194444,14.940217
2.435,1.174,0.0,0.0,77.212963,14.940217
2.851,0.881,0.0,0.0,77.231481,14.940217
2.132,1.466,0.0,0.0,77.25,14.940217
3.026,0.885,0.0,0.0,77.009259,14.958333
2.826,0.988,0.0,0.0,77.027778,14.958333
1.665,0.926,0.0,0.0,77.046296,14.958333
1.59,0.902,0.0,0.0,77.064815,14.958333
2.198,0.886,0.0,0.0,77.083333,14.958333
3.743,0.899,0.0,0.0,77.101852,14.958333
2.652,1.008,0.0,0.0,77.12037,14.958333
3.237,0.852,0.0,0.0,77.138889,14.958333
2.965,1.167,0.0,0.0,77.157407,14.958333
2.514,1.019,0.0,0.0,77.175926,14.958333
3.169,1.06,0.0,0.0,77.194444,14.958333
2.27,0.859,0.0,0.0,77.212963,14.958333
2.549,0.644,0.0,0.0,77.231481,14.958333
10.024,0.603,0.0,0.0,77.25,14.958333
3.915,0.934,0.0,0.0,77.009259,14.976449
2.476,0.817,0.0,0.0,77.027778,14.976449
2.849,1.063,0.0,0.0,77.046296,14.976449
2.289,0.845,0.0,0.0,77.064815,14.976449
2.96,0.985,0.0,0.0,77.083333,14.976449
4.584,0.618,0.0,0.0,77.101852,14.421169
3.024,0.542,0.0,0.0,77.12037,14.421169
2.846,0.481,0.0,0.0,77.138889,14.421169
3.64,0.646,0.0,0.0,77.157407,14.421169
4.217,0.91,0.0,0.0,77.175926,14.421169
4.584509,0.963379,0.0,0.0,77.194444,14.421169
5.566,0.965,0.0,0.0,77.212963,14.421169
5.043,1.061,0.0,0.0,77.231481,14.421169
8.396,1.211,0.0,0.0,77.25,14.421169
5.448,0.989,0.0,0.0,77.009259,14.439189
5.776,0.695,0.0,0.0,77.027778,14.439189
4.798,1.645,0.0,0.0,77.046296,14.439189
4.348,1.248,0.0,0.0,77.064815,14.439189
6.540148,1.304793,0.0,0.0,77.083333,14.439189
3.261,0.499,0.0,0.0,77.101852,14.439189
2.857,0.641,0.0,0.0,77.12037,14.439189
6.706409,1.068608,0.0,0.0,77.138889,14.439189
4.644,0.933,0.0,0.0,77.157407,14.439189
4.89,0.76,0.0,0.0,77.175926,14.439189
6.32,0.963,0.0,0.0,77.194444,14.439189
6.001,1.081,0.0,0.0,77.212963,14.439189
4.892,1.175,0.0,0.0,77.231481,14.439189
5.239,0.973,0.0,0.0,77.25,14.439189
0.9009,0.6,0.0,0.0,77.408287,14.922101
2.7027,1.206,0.0,0.0,77.426909,14.922101
1.99914,0.994,0.0,0.0,77.445531,14.922101
1.25736,0.69,0.0,0.0,77.464153,14.922101
1.77138,0.536,0.0,0.0,77.482775,14.922101
2.6364,0.47,0.0,0.0,77.5,14.940217
4.11606,0.86,0.0,0.0,77.259311,14.940217
4.36332,1.253,0.0,0.0,77.277933,14.940217
2.66214,0.951,0.0,0.0,77.296555,14.940217
2.484,0.73,0.0,0.0,77.315177,14.940217
4.57,1.082,0.0,0.0,77.333799,14.940217
3.975,1.037,0.0,0.0,77.352421,14.940217
3.123,1.098,0.0,0.0,77.371043,14.940217
1.454,0.364,0.0,0.0,77.389665,14.940217
2.46714,0.61,0.0,0.0,77.408287,14.940217
4.38906,1.149,0.0,0.0,77.426909,14.940217
1.32756,0.585,0.0,0.0,77.445531,14.940217
1.43832,0.605,0.0,0.0,77.464153,14.940217
1.73394,0.57,0.0,0.0,77.482775,14.940217
1.93674,0.514,0.0,0.0,77.5,14.958333
5.463,0.736,0.0,0.0,77.259311,14.958333
3.671,0.732,0.0,0.0,77.277933,14.958333
1.978,0.703,0.0,0.0,77.296555,14.958333
2.037,0.86,0.0,0.0,77.101852,14.976449
2.974,1.079,0.0,0.0,77.12037,14.976449
4.068,2.319,0.0,0.0,77.138889,14.976449
3.372,1.147,0.0,0.0,77.157407,14.976449
4.116,1.039,0.0,0.0,77.175926,14.976449
2.862,0.861,0.0,0.0,77.194444,14.976449
4.977,0.737,0.0,0.0,77.212963,14.976449
4.46,0.625,0.0,0.0,77.231481,14.976449
1.698,0.906,0.0,0.0,77.25,14.976449
3.903,1.058,0.0,0.0,77.009259,14.994566
2.142,0.849,0.0,0.0,77.027778,14.994566
1.886,0.727,0.0,0.0,77.046296,14.994566
2.188,0.834,0.0,0.0,77.064815,14.994566
1.938,0.828,0.0,0.0,77.083333,14.994566
1.276,0.746,0.0,0.0,77.101852,14.994566
2.015,0.854,0.0,0.0,77.12037,14.994566
2.188,0.785,0.0,0.0,77.138889,14.994566
3.147,0.829,0.0,0.0,77.157407,14.994566
2.449,0.728,0.0,0.0,77.175926,14.994566
2.497,0.8,0.0,0.0,77.194444,14.994566
2.355,0.811,0.0,0.0,77.212963,14.994566
1.497,0.762,0.0,0.0,77.231481,14.994566
0.913,0.602,0.0,0.0,77.25,14.994566
5.135,0.75,0.0,0.0,77.009259,14.509009
4.274,0.809,0.0,0.0,77.009259,14.457207
5.258,0.643,0.0,0.0,77.027778,14.457207
4.57,1.084,0.0,0.0,77.046296,14.457207
5.589,1.392,0.0,0.0,77.064815,14.457207
6.646091,1.093115,0.0,0.0,77.083333,14.457207
2.554285,1.691338,0.0,0.0,77.101852,14.457207
4.338,0.635,0.0,0.0,77.12037,14.457207
4.352,0.596,0.0,0.0,77.138889,14.457207
3.613,0.767,0.0,0.0,77.157407,14.457207
5.992,0.925,0.0,0.0,77.175926,14.457207
6.278,1.762,0.0,0.0,77.194444,14.457207
6.893,1.223,0.0,0.0,77.212963,14.457207
4.395068,1.396074,0.0,0.0,77.231481,14.457207
12.725,1.229,0.0,0.0,77.25,14.457207
4.157,0.766,0.0,0.0,77.009259,14.475225
9.853,1.079,0.0,0.0,77.027778,14.475225
6.863,1.549,0.0,0.0,77.046296,14.475225
5.163,1.651,0.0,0.0,77.064815,14.475225
4.435776,1.11503,0.0,0.0,77.083333,14.475225
4.31,0.789,0.0,0.0,77.101852,14.475225
7.788,1.142,0.0,0.0,77.12037,14.475225
4.135,0.852,0.0,0.0,77.138889,14.475225
5.708,0.892,0.0,0.0,77.157407,14.475225
2.588,0.581,0.0,0.0,77.315177,14.958333
2.298,0.626,0.0,0.0,77.333799,14.777174
2.406,1.041,0.0,0.0,77.352421,14.958333
2.266,0.667,0.0,0.0,77.371043,14.958333
2.19,0.431,0.0,0.0,77.389665,14.958333
2.59116,0.583,0.0,0.0,77.408287,14.958333
2.2698,0.865,0.0,0.0,77.426909,14.958333
3.3813,0.566,0.0,0.0,77.445531,14.958333
1.46952,0.497,0.0,0.0,77.464153,14.958333
1.40322,0.416,0.0,0.0,77.482775,14.958333
1.6263,0.479,0.0,0.0,77.5,14.958333
1.273,0.563,0.0,0.0,77.259311,14.976449
1.955,0.561,0.0,0.0,77.277933,14.976449
2.569,0.593,0.0,0.0,77.296555,14.976449
