source_layer,popup,style,lon,lat
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17476073132248,14.056595785185136
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17392421235054,14.032287231919941
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.22420007323123,14.05659697538569
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21902212795555,14.058342943792459
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21837546018301,14.06402281709449
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21497057011818,14.062441625319101
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21162048756005,14.073442586930641
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20915601085518,14.113935591126856
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1398131776261,14.229835046926189
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13669608368629,14.228669110243061
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.16227730926094,14.153380326035883
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.16485363113112,14.156716726902427
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17733311095728,14.146572291669926
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19239109082282,14.088567573218404
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19146785986894,14.087929877893917
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23517637656587,14.103163404853182
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17839135886628,14.122950485924603
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.3269094603561,14.085840003819095
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.31372185442915,14.060837142779745
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.32177273941228,14.033254570047061
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.30742351941916,14.01316646981984
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.26265681569369,14.06031632234906
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.31256259016222,14.272515888433484
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.31490041068086,14.270838367773909
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.31051030539355,14.27694168486831
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.30833309761285,14.278494283639317
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.32599464795928,14.27040015054915
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.32849308206688,14.269400776969965
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.34285550809201,14.276710481202679
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.4585478774354,14.287706564781042
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.46115041185594,14.283126102775197
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.44287615198934,14.283420560917955
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.43343564008158,14.286347297665476
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.32958723704543,14.308791564287445
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.33172875189955,14.30823833920547
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.33440564644009,14.314038276339742
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.33667208232865,14.31459149984381
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.3365293153243,14.302866705609953
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.34671935688087,14.305525753665904
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.34518460431887,14.305543599854136
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.36838434932984,14.309344789172151
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.36652836867141,14.30954109384741
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.3742021309162,14.319713290185122
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.37586180469519,14.319731135616856
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.38014483455173,14.307578038608439
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.38915704374831,14.305561446099226
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.3956351263222,14.315055495445991
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.40109598938494,14.309077099212471
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.40350519286986,14.310968771043532
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.393475765045,14.315876408804627
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.41421276831299,14.300743037111207
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.41719304303365,14.301920871022046
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.42094069383866,14.314091813607357
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.41904902183073,14.312681983024678
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.44085678340421,14.31432381129652
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.47478670735842,14.311173405278364
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.55586446140929,14.321215919862064
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.57461461427359,14.34242584023557
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56515625615229,14.34248532716991
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.45937850689768,14.33203532920321
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.44312440880906,14.329349512232909
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.31912474689207,14.324114698111217
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.31661144175793,14.325125968657616
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.31643298212815,14.33039052713952
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.53319030022412,14.38216763804962
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.57307601496036,14.394796626647663
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56900118820501,14.393368949802008
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56391211527375,14.416500285756204
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56233572306846,14.415950034837879
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.5603875390555,14.412291614082012
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.55985215960376,14.413853134782645
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56058086956854,14.407919353776535
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.54941227471812,14.405406049446604
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.5480589567233,14.400944558559328
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.54193184371633,14.413109553615465
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14918186589622,14.250204414418606
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.28425517044889,14.043600127127599
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2839125270766,14.045823733113677
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23324508844331,14.114291633744902
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.33235621674892,14.580674361160739
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.54372032790583,14.256244953880643
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.67014999963429,15.301222222394586
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.68379999960935,15.306163889425124
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.68531111102092,15.167352777614944
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.74213611072341,15.194247221859793
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.71173333276555,15.218022222218716
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.71548888878668,15.283827778038159
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.6924333329908,15.334838889258693
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.67021111137035,15.217161110805744
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.67021111076764,15.21994444414031
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.71604722197978,15.250411111110752
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.72937777813166,15.269661111353823
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.72021111069023,15.333827777763624
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.70593899966919,15.207146999750533
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.70838888881349,15.219880556176985
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.69678055608092,15.333597221760481
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.68857222201859,15.33077777768435
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.68276666692462,15.337558332615497
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.72021111069023,15.333827777763624
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.5956249999773,15.405358999556498
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.62250299994756,15.393001000037437
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.71669166668302,15.360913889243792
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.70352500031412,15.1775805559158
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.7375000003533,15.194247221804513
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.6868777782357,15.358761111386118
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.72021111119419,15.358549999915054
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.70916666676032,15.342500000085213
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.68554299977833,15.412341000141499
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.69790099961112,15.41323400010533
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.44798199416323,14.74569851494858
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.45210322088855,14.737313293826395
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.45393064733439,14.737703525704411
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.33528251244277,14.714700086986625
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.49284744566553,14.714253937796272
